id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,yr_purch,mnth_purch,i5_dist,distSeattle,durSeattle,distBellevue,durBellevue,distRedmond,durRedmond
3388110230,2014-07-29,179000.0,4,1.75,1790,7175,1.5,0,0,3,6,1410,380,1900,0,98168,47.4963,-122.318,1790,8417,2014,7,9926.943072225851,18.8,20.0,30.7,27.0,41.3,35.0
9834201215,2014-10-09,276000.0,2,1.0,870,2676,1.0,0,0,3,7,820,50,2004,0,98144,47.5702,-122.287,1500,1719,2014,10,8172.957168010525,12.0,21.0,16.3,20.0,28.9,29.0
844000375,2015-03-03,335000.0,4,1.5,3160,19745,1.5,0,0,4,6,1840,1320,1968,0,98010,47.3103,-122.006,1540,8611,2015,3,71713.41030470686,58.0,54.0,44.2,44.0,54.8,51.0
3816700150,2014-11-14,430000.0,3,2.0,2350,12480,1.0,0,0,3,7,1600,750,1981,0,98028,47.7661,-122.262,2160,12000,2014,11,14266.427723124452,19.2,27.0,25.5,27.0,20.7,29.0
7237301210,2014-11-18,266490.0,3,2.5,1810,4113,2.0,0,0,3,7,1810,0,2004,0,98042,47.3715,-122.126,1880,4465,2014,11,40917.16629002349,46.3,44.0,33.4,35.0,44.0,42.0
130000175,2014-08-06,655000.0,4,2.75,3160,8197,1.0,0,0,3,8,1580,1580,1962,0,98115,47.7004,-122.287,2050,8197,2014,8,10484.612799893946,9.6,18.0,19.6,23.0,28.6,28.0
9468200175,2014-11-14,635500.0,3,2.0,1660,3600,1.0,0,0,3,7,1000,660,1939,2006,98103,47.6789,-122.351,1700,4356,2014,11,6623.171270270313,4.1,9.0,17.3,22.0,26.3,27.0
8643200061,2014-06-26,235000.0,5,2.5,2500,9583,1.0,0,0,3,7,1300,1200,1979,0,98198,47.3946,-122.312,2120,19352,2014,6,5093.970898060758,35.3,31.0,33.9,29.0,44.5,36.0
7805460760,2015-04-27,885000.0,3,2.5,2880,11443,2.0,0,0,4,9,2880,0,1986,0,98006,47.5633,-122.111,2840,12530,2015,4,46131.97203446664,27.8,26.0,13.4,14.0,23.9,22.0
6713700155,2014-08-18,352500.0,3,1.0,1470,8400,1.0,0,0,4,7,1470,0,1953,0,98133,47.7628,-122.354,1470,8400,2014,8,6508.355736965124,16.9,22.0,26.9,27.0,35.9,31.0
3236500220,2014-07-09,450000.0,3,2.5,1460,7573,2.0,0,0,3,8,1460,0,1983,0,98007,47.6012,-122.141,1910,7668,2014,7,44298.25154979128,24.2,24.0,5.8,12.0,9.5,15.0
3625049042,2014-10-11,3635000.0,5,6.0,5490,19897,2.0,0,0,3,12,5490,0,2005,0,98039,47.6165,-122.236,2910,17600,2014,10,21997.753372787145,15.6,18.0,3.5,7.0,16.0,18.0
7935000450,2014-09-19,1050000.0,3,2.25,2480,15022,1.0,0,4,3,9,1330,1150,1967,2003,98136,47.5497,-122.396,2500,8178,2014,9,18711.9029033186,18.2,26.0,26.4,31.0,38.0,39.0
1324300018,2014-11-21,476000.0,2,2.25,1140,1332,3.0,0,0,3,8,1140,0,1999,0,98103,47.6543,-122.356,1140,1267,2014,11,8262.996414956175,1.2,5.0,17.6,24.0,26.5,29.0
4123820450,2014-05-07,375000.0,3,2.5,1830,13042,2.0,0,0,3,8,1830,0,1990,0,98038,47.3738,-122.042,1940,6996,2014,5,60566.95757060753,50.3,47.0,36.5,36.0,47.1,44.0
9325200120,2014-09-09,600600.0,4,3.5,3110,6829,2.0,0,0,3,8,3110,0,2014,0,98148,47.4349,-122.328,2910,7425,2014,9,11396.71646356624,26.5,25.0,33.0,27.0,43.7,34.0
3918400097,2014-11-17,567000.0,4,1.75,2630,11213,1.0,0,2,4,8,1430,1200,1948,0,98177,47.7158,-122.366,2240,15186,2014,11,9175.607087993341,8.6,18.0,24.5,26.0,33.5,31.0
8126300410,2014-07-25,650000.0,4,1.75,2390,12000,1.0,0,0,3,8,1470,920,1979,0,98052,47.7061,-122.163,2110,12000,2014,7,39934.60060650853,26.1,26.0,13.3,17.0,6.7,13.0
7227800040,2014-06-04,190000.0,5,2.0,1750,10284,1.0,0,0,4,5,1750,0,1943,0,98056,47.5094,-122.182,1560,9010,2014,6,21495.00741795349,28.5,27.0,14.1,15.0,24.8,23.0
1020069042,2014-10-01,858000.0,4,3.5,4370,422967,1.0,0,2,4,10,2580,1790,1978,0,98022,47.2332,-122.029,3260,422967,2014,10,71820.17465893933,69.2,57.0,58.8,50.0,69.5,57.0
3213200245,2015-01-15,435500.0,1,1.75,1020,4512,1.0,0,0,3,7,770,250,1937,0,98115,47.6724,-122.266,1230,5029,2015,1,13571.441714780143,8.4,19.0,15.3,22.0,24.2,27.0
455000760,2015-03-11,685000.0,3,2.0,2500,6733,1.0,0,0,3,8,1770,730,1979,0,98107,47.6691,-122.36,1770,6343,2015,3,9363.070996020506,2.9,8.0,17.0,22.0,26.0,27.0
104510230,2014-11-19,252000.0,3,2.0,1540,7210,2.0,0,0,4,7,1540,0,1984,0,98023,47.3128,-122.351,1500,7210,2014,11,12611.733845274883,45.4,39.0,44.0,36.0,54.7,44.0
4140090110,2014-09-12,512500.0,4,2.25,2200,6900,2.0,0,0,4,8,2200,0,1975,0,98028,47.7682,-122.261,2400,6900,2014,9,14349.921817570403,19.4,28.0,25.7,28.0,20.9,30.0
6072500490,2014-08-01,423800.0,3,2.5,1940,7415,2.0,0,0,3,8,1940,0,1965,0,98006,47.542,-122.176,1940,8425,2014,8,28594.415381379386,25.0,25.0,10.6,13.0,21.2,20.0
6705120100,2015-05-04,460000.0,3,2.25,1453,2225,2.0,0,0,4,8,1453,0,1986,0,98006,47.5429,-122.188,1860,2526,2015,5,26411.727209504166,24.0,23.0,9.6,11.0,20.2,19.0
3764390100,2014-07-22,434000.0,3,2.75,1830,3200,2.0,0,0,3,8,1830,0,1991,0,98034,47.7155,-122.218,2030,3331,2014,7,26214.173306272613,28.1,29.0,15.3,20.0,12.1,20.0
2988800011,2015-04-14,244000.0,3,1.0,2000,15900,1.0,0,0,3,6,1000,1000,1948,0,98178,47.4816,-122.233,1760,10500,2015,4,8267.962365145222,23.0,22.0,21.9,22.0,32.6,29.0
1073100065,2015-02-17,348125.0,3,1.0,1400,8451,1.5,0,0,3,7,1400,0,1953,0,98133,47.7719,-122.337,1590,8433,2015,2,3774.383570221577,16.5,21.0,26.6,25.0,35.5,30.0
1136100062,2014-05-09,585000.0,4,3.25,2400,29252,2.0,0,0,4,8,2400,0,1982,0,98072,47.743,-122.131,2280,45000,2014,5,47572.94669538576,32.8,33.0,20.0,24.0,9.0,13.0
3356402020,2014-05-08,230000.0,3,1.0,1390,16000,1.0,0,0,4,6,1390,0,1960,0,98001,47.2898,-122.251,1420,10000,2014,5,13438.848870143225,48.8,39.0,39.9,31.0,50.6,39.0
8039900180,2014-08-05,450000.0,3,2.0,1680,11250,1.0,0,0,4,8,1680,0,1967,0,98045,47.4861,-121.786,1760,12160,2014,8,118297.25250759613,54.2,42.0,39.8,30.0,50.3,38.0
4174600391,2015-03-23,393000.0,5,2.0,1820,5054,1.0,0,0,4,7,910,910,1970,0,98108,47.5547,-122.299,1180,5628,2015,3,3824.191366214101,12.7,19.0,19.8,21.0,31.3,30.0
6865200981,2014-12-21,517000.0,2,1.0,1140,3750,1.0,0,0,4,7,1140,0,1925,0,98103,47.6619,-122.343,1660,4000,2014,12,5131.186262318819,2.4,8.0,15.6,19.0,24.6,24.0
1236900090,2014-09-15,400000.0,3,1.0,1060,12690,1.0,0,0,3,7,1060,0,1969,0,98033,47.6736,-122.167,1920,10200,2014,9,37885.45284986649,22.8,23.0,10.0,14.0,3.9,9.0
925069152,2015-03-04,890000.0,2,1.75,3050,50965,2.0,0,0,3,10,3050,0,1991,0,98053,47.6744,-122.05,3050,40107,2015,3,66694.12325989612,32.3,31.0,19.6,23.0,7.2,14.0
9456200405,2015-03-10,205950.0,3,1.0,970,11963,1.0,0,0,4,6,970,0,1970,0,98198,47.3776,-122.315,1210,11963,2015,3,5751.9280461159315,36.5,32.0,35.1,30.0,45.8,37.0
2420069220,2014-12-03,209000.0,3,1.0,1320,3954,1.5,0,0,3,6,1320,0,1912,2014,98022,47.202,-121.994,1270,5184,2014,12,83533.61516341213,73.2,61.0,56.9,55.0,67.5,62.0
6381501965,2014-06-12,430000.0,4,1.75,1890,6000,1.0,0,0,4,6,1110,780,1947,0,98125,47.7274,-122.305,1560,6356,2014,6,4747.620852072991,13.3,20.0,23.4,24.0,32.3,29.0
9191201325,2015-03-01,534000.0,4,1.75,2040,2750,1.5,0,0,4,6,1260,780,1926,0,98105,47.6698,-122.3,1940,3750,2015,3,5407.8744704783085,6.4,16.0,13.2,19.0,22.2,24.0
9547202245,2014-06-27,735000.0,4,3.0,2370,3672,1.5,0,0,5,7,1650,720,1916,0,98115,47.678,-122.311,2140,4182,2014,6,2394.441110672672,7.1,14.0,17.2,19.0,26.1,24.0
1924069115,2015-02-24,873000.0,3,2.25,2720,54450,2.0,0,0,3,11,2720,0,1997,0,98027,47.5473,-122.092,3170,60548,2015,2,47315.86901320781,29.9,29.0,15.5,17.0,26.0,25.0
8121200970,2014-11-18,475000.0,4,2.25,1970,7532,1.0,0,0,3,8,1390,580,1983,0,98052,47.7219,-122.109,1970,8248,2014,11,53000.80252439405,34.2,32.0,19.2,23.0,7.0,11.0
323049176,2014-05-30,325000.0,3,1.75,2180,10230,1.0,0,0,4,7,1090,1090,1961,0,98118,47.5158,-122.281,2130,7200,2014,5,1459.1094665214764,21.3,24.0,28.3,26.0,39.9,34.0
826079047,2014-08-14,500000.0,3,2.25,2990,216057,2.0,0,0,3,9,2990,0,1994,0,98019,47.754,-121.942,2840,215622,2014,8,92840.90516250198,48.0,48.0,35.3,39.0,22.8,30.0
8078550610,2015-01-20,279000.0,4,2.75,2180,8475,1.0,0,0,4,7,1330,850,1987,0,98031,47.4045,-122.174,1500,7140,2015,1,26048.237347667306,38.7,36.0,27.0,28.0,37.7,36.0
3904930530,2015-04-14,350000.0,3,2.0,1440,5469,1.0,0,0,3,8,1440,0,1988,0,98029,47.5753,-122.017,1980,6198,2015,4,68434.53791789923,35.5,32.0,21.0,21.0,16.6,25.0
7504020970,2015-04-21,660000.0,4,2.25,3180,13653,2.0,0,0,3,9,3180,0,1978,0,98074,47.6316,-122.05,2910,12350,2015,4,67328.00481491338,33.8,32.0,21.2,23.0,9.1,15.0
8642600090,2015-02-18,324950.0,2,1.5,1643,14616,1.0,0,1,4,7,1643,0,1954,0,98198,47.3973,-122.312,2270,9940,2015,2,4989.7325294457505,35.0,32.0,33.6,30.0,44.3,37.0
2239000011,2015-01-27,500000.0,4,2.0,1530,7816,1.0,0,0,3,7,1530,0,1955,0,98133,47.7309,-122.332,1480,7816,2015,1,1900.5176108920264,12.6,16.0,22.6,21.0,31.6,26.0
9382200121,2014-07-18,187300.0,2,1.0,1310,7697,1.0,0,0,3,6,850,460,1950,0,98146,47.4982,-122.348,1270,6410,2014,7,16238.885239191697,19.7,22.0,28.2,28.0,43.6,37.0
7942601475,2014-05-20,345600.0,5,3.5,2800,5120,2.5,0,0,3,9,2800,0,1903,2005,98122,47.6059,-122.31,1780,5120,2014,5,3759.9942744769014,7.5,16.0,16.0,18.0,23.7,27.0
7375300100,2014-11-24,400000.0,3,1.5,1510,7642,1.0,0,0,3,7,1510,0,1959,0,98008,47.5978,-122.116,2180,8357,2014,11,50105.835352455964,25.1,25.0,10.6,13.0,10.1,18.0
7974200457,2015-01-22,935000.0,5,3.0,2700,5001,2.0,0,0,3,10,2700,0,2009,0,98115,47.6811,-122.288,1610,5191,2015,1,8085.457133306427,8.5,17.0,18.6,21.0,27.5,26.0
923059206,2014-07-15,374000.0,4,1.75,2220,15600,1.0,0,0,5,7,1140,1080,1963,0,98056,47.492,-122.166,1670,4800,2014,7,24343.51464522463,31.6,31.0,17.1,19.0,27.8,26.0
782700150,2014-06-09,328000.0,3,1.75,1440,45302,2.0,0,0,3,7,1440,0,1977,0,98019,47.7078,-121.915,2080,49658,2014,6,100432.41946246929,46.6,45.0,33.9,36.0,21.4,27.0
2144800146,2014-08-26,257500.0,3,2.0,1300,9334,1.0,0,0,5,7,1300,0,1981,0,98178,47.4865,-122.238,2210,9636,2014,8,6636.273229022864,22.4,22.0,19.4,22.0,30.1,30.0
1337800220,2014-09-08,1003000.0,4,2.5,2230,3600,2.0,0,0,5,8,1630,600,1906,0,98112,47.6304,-122.309,2410,4800,2014,9,3832.498741952473,8.0,16.0,12.0,17.0,21.0,22.0
3530410081,2014-06-26,216500.0,2,1.75,1390,4482,1.0,0,0,4,8,1390,0,1980,0,98198,47.3785,-122.32,1390,4680,2014,6,7021.472340240772,32.3,33.0,35.9,32.0,46.6,39.0
1525059198,2014-05-21,1185000.0,3,2.25,2760,40946,2.0,0,0,5,10,2760,0,1978,0,98005,47.6501,-122.164,3030,42253,2014,5,39076.34621691943,21.4,22.0,8.7,14.0,6.5,13.0
8665000040,2014-07-30,360000.0,4,2.5,3200,7282,2.0,0,0,3,9,3200,0,2007,0,98188,47.4318,-122.286,3030,7290,2014,7,2675.5406827306197,28.8,26.0,27.5,24.0,38.1,31.0
5016001619,2015-01-22,699999.0,3,0.75,1240,4000,1.0,0,0,4,7,1240,0,1968,0,98112,47.6239,-122.297,1460,4000,2015,1,7429.13748625403,7.9,17.0,12.1,17.0,21.0,21.0
826069184,2014-10-02,535000.0,3,2.5,1960,47044,2.0,0,0,4,8,1960,0,1978,0,98077,47.7573,-122.07,2020,29004,2014,10,61405.89861661362,37.2,36.0,24.5,27.0,12.0,18.0
123039147,2015-03-19,464950.0,3,2.0,2190,19800,1.0,0,0,3,7,2190,0,1994,0,98146,47.5106,-122.365,1640,9719,2015,3,18797.425911216284,18.7,23.0,27.1,29.0,38.7,38.0
8089510150,2014-12-02,925000.0,4,2.5,3540,18168,2.0,0,0,3,10,3540,0,1996,0,98006,47.5441,-122.131,4130,11180,2014,12,38229.1860688876,25.6,26.0,11.1,14.0,21.8,22.0
8818400450,2014-05-08,930000.0,3,3.25,2640,4080,2.0,0,0,3,9,1840,800,1912,2000,98105,47.6636,-122.326,1990,4080,2014,5,981.9076421002103,3.4,9.0,14.0,16.0,22.9,21.0
6324000115,2014-09-22,727500.0,3,2.0,2660,5000,1.5,0,3,3,8,1940,720,1910,0,98116,47.5829,-122.382,2270,5000,2014,9,15280.667102920877,15.0,17.0,23.3,22.0,34.8,30.0
1133000694,2015-03-12,325000.0,4,1.75,1670,9500,1.0,0,0,3,7,1670,0,1976,0,98125,47.7254,-122.31,1620,9500,2015,3,3522.5671850737767,12.7,19.0,22.8,23.0,31.8,28.0
4441300325,2014-09-05,695000.0,3,3.25,3080,12100,2.0,0,0,3,8,2080,1000,1984,0,98117,47.695,-122.399,2100,6581,2014,9,17147.597565354834,7.9,17.0,22.5,31.0,31.5,35.0
3288301010,2014-06-25,585000.0,4,2.75,2890,6825,1.0,0,0,3,8,1560,1330,1973,0,98034,47.734,-122.182,1900,10120,2014,6,35026.93625396437,30.3,27.0,17.5,18.0,10.5,16.0
8125200481,2014-09-26,319000.0,3,2.25,1800,9597,1.0,0,2,3,7,1200,600,1963,0,98188,47.4516,-122.267,1700,13502,2014,9,546.9107354793473,27.8,26.0,24.6,24.0,35.3,31.0
8857600540,2015-01-06,265000.0,6,2.5,2000,7650,1.5,0,0,4,7,1790,210,1960,0,98032,47.3841,-122.288,1710,7650,2015,1,542.0763372028014,33.2,28.0,31.8,26.0,42.5,33.0
1901600090,2014-06-26,359000.0,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,98166,47.4663,-122.359,2300,9500,2014,6,22030.312741876613,23.8,26.0,30.4,28.0,41.1,36.0
1901600090,2015-04-26,390000.0,5,1.75,1940,6654,1.5,0,0,4,7,1940,0,1953,0,98166,47.4663,-122.359,2300,9500,2015,4,22030.312741876613,23.8,26.0,30.4,28.0,41.1,36.0
9144300120,2015-01-28,374500.0,3,1.0,960,9531,1.0,0,0,5,7,960,0,1969,0,98072,47.7619,-122.162,1670,9250,2015,1,38751.53765514826,32.8,28.0,20.0,19.0,11.9,19.0
3401700031,2014-08-22,661000.0,2,1.5,1750,46173,2.0,0,0,4,8,1750,0,1964,0,98072,47.7397,-122.126,2220,42224,2014,8,48883.25978161149,32.5,33.0,19.7,24.0,8.7,13.0
5332200375,2014-12-03,900000.0,3,2.5,2320,5000,2.0,0,0,3,8,1620,700,1907,1993,98112,47.6278,-122.292,2160,5000,2014,12,8127.216099274656,7.7,18.0,11.7,16.0,20.7,20.0
8582400015,2015-04-13,600000.0,5,2.5,2380,8204,1.0,0,0,3,8,1540,840,1957,0,98115,47.7,-122.287,2270,8204,2015,4,10480.20996374184,9.6,18.0,19.6,23.0,28.6,28.0
4131900042,2014-05-16,2000000.0,5,4.25,6490,10862,2.0,0,3,4,11,3940,2550,1991,0,98040,47.5728,-122.205,3290,14080,2014,5,26452.65785149989,17.2,18.0,5.7,8.0,18.4,17.0
3964400120,2015-05-08,512500.0,4,1.75,1620,4240,1.5,0,0,5,7,1620,0,1916,0,98144,47.5746,-122.311,1450,4240,2015,5,2195.276669772388,10.7,15.0,17.7,17.0,29.3,26.0
2212600040,2014-06-04,229500.0,3,1.75,1770,33224,1.0,0,0,4,8,1770,0,1968,0,98092,47.3377,-122.194,1690,22069,2014,6,24563.942798333006,47.0,40.0,38.1,32.0,48.8,39.0
8562750300,2014-07-31,589000.0,3,2.5,2320,5663,2.0,0,0,3,8,2320,0,2003,0,98027,47.539,-122.07,2500,4500,2014,7,51177.12299013073,33.0,32.0,18.5,20.0,29.1,28.0
2705600067,2015-03-23,539950.0,3,2.5,1330,2183,3.0,0,0,3,8,1330,0,2014,0,98117,47.6987,-122.365,1310,5000,2015,3,8717.41802251596,6.4,14.0,20.4,25.0,29.4,29.0
3023049143,2014-10-20,640000.0,4,2.5,3420,21344,2.0,0,0,3,9,3420,0,2002,0,98166,47.45,-122.334,2110,21344,2014,10,15807.236792630703,24.3,23.0,29.8,25.0,40.5,33.0
8944300110,2015-01-08,218250.0,3,1.0,1270,7344,1.0,0,0,3,7,970,300,1967,0,98023,47.305,-122.371,1290,7300,2015,1,16821.142573637986,47.8,42.0,46.4,40.0,57.0,47.0
7277100395,2015-02-25,675000.0,4,3.5,2550,3600,2.0,0,2,3,8,1880,670,1997,0,98177,47.7709,-122.39,2090,6000,2015,2,15835.385594590849,20.0,26.0,30.0,31.0,39.0,36.0
9407001830,2014-07-17,338000.0,5,2.0,1860,9000,2.0,0,0,3,7,1860,0,1980,0,98045,47.4484,-121.772,1390,9752,2014,7,121690.08902293905,60.8,45.0,46.4,34.0,56.9,42.0
4406000620,2015-03-31,231750.0,3,1.0,1020,7615,1.0,0,0,3,7,1020,0,1981,0,98058,47.4292,-122.152,1470,9515,2015,3,29148.053710834,38.7,37.0,24.9,26.0,35.6,33.0
2414600366,2014-11-14,199900.0,1,1.0,720,7140,1.0,0,0,3,6,720,0,1930,0,98146,47.5119,-122.339,1140,7577,2014,11,12460.41968219516,16.6,19.0,25.1,26.0,36.6,34.0
98000870,2014-10-01,1059000.0,4,3.5,4460,16271,2.0,0,2,3,11,4460,0,2001,0,98075,47.5862,-121.97,4540,17122,2014,10,80609.92956639748,38.3,35.0,23.9,24.0,20.0,23.0
9211500230,2014-10-02,263000.0,4,2.75,1830,7315,1.0,0,0,5,7,1250,580,1979,0,98023,47.2989,-122.38,1730,7208,2014,10,18502.752724731046,50.5,43.0,49.1,40.0,59.8,48.0
3600600065,2014-08-20,279950.0,3,1.5,1520,7200,1.0,0,0,4,7,1160,360,1990,0,98198,47.3855,-122.302,1460,7200,2014,8,2934.0947646593672,34.3,31.0,32.9,28.0,43.6,35.0
7177300090,2014-05-20,395000.0,3,1.5,1080,2940,1.5,0,0,4,7,1080,0,1920,0,98115,47.6832,-122.304,1400,4930,2014,5,4230.950196022273,7.1,14.0,17.1,18.0,26.1,23.0
6664900410,2014-06-26,252500.0,3,2.0,1900,8002,1.0,0,0,3,7,1900,0,1991,0,98023,47.2909,-122.352,1900,6086,2014,6,11084.752402059212,48.9,41.0,47.5,39.0,58.1,46.0
1853000530,2015-03-12,1150000.0,4,3.75,5300,37034,2.0,0,0,3,11,5300,0,1989,0,98077,47.7283,-122.076,3730,37034,2015,3,61103.32362570272,34.0,33.0,21.4,24.0,8.9,15.0
3751604653,2014-08-26,205000.0,3,1.0,1370,10708,1.0,0,0,3,7,1370,0,1969,0,98001,47.2769,-122.264,1770,14482,2014,8,11342.530800298178,47.5,39.0,44.4,36.0,55.1,43.0
8563001130,2014-08-28,654000.0,5,2.5,2960,8968,1.0,0,0,4,8,1640,1320,1965,0,98008,47.6233,-122.102,1890,9077,2014,8,54706.91530980403,25.5,28.0,14.8,18.0,7.3,14.0
1324079029,2015-03-17,200000.0,3,1.0,960,213008,1.0,0,0,2,6,960,0,1933,0,98024,47.5621,-121.862,1520,57499,2015,3,102800.42264017966,48.9,39.0,34.5,27.0,26.2,28.0
1236300214,2014-07-22,700000.0,3,2.5,2190,7982,2.0,0,0,3,8,2190,0,2004,0,98033,47.6869,-122.187,2090,8888,2014,7,33041.73771788997,22.7,22.0,9.9,13.0,6.4,14.0
2525049086,2014-10-03,2720000.0,4,3.25,3990,18115,2.0,0,0,4,11,3990,0,1989,0,98039,47.6177,-122.229,3450,16087,2014,10,23775.458822719113,15.2,18.0,3.1,7.0,15.6,17.0
8822900115,2014-12-09,306000.0,2,1.75,1200,2622,1.0,0,0,5,7,800,400,1956,0,98125,47.7175,-122.292,1310,1926,2014,12,7985.326401459469,10.9,20.0,20.9,24.0,29.9,29.0
3832080610,2015-04-06,270000.0,3,2.5,1780,5015,2.0,0,0,3,7,1780,0,2010,0,98042,47.3352,-122.052,2010,5250,2015,4,59771.44649341652,55.8,54.0,41.9,43.0,52.6,51.0
1657300450,2014-10-29,340000.0,3,2.25,2630,9916,2.0,0,0,4,9,2630,0,1988,0,98092,47.3314,-122.202,2470,10810,2014,10,22715.61059469811,48.8,42.0,39.9,34.0,50.6,42.0
1151100035,2014-06-11,450000.0,4,2.5,2300,19250,1.0,0,0,4,7,2300,0,1955,0,98045,47.4793,-121.776,1460,19250,2014,6,120830.5996513382,55.1,44.0,40.6,32.0,51.2,40.0
3876311490,2014-07-24,580000.0,4,2.75,3210,6825,1.0,0,0,5,7,1810,1400,1975,0,98034,47.7338,-122.169,1840,8000,2014,7,38223.321952453654,31.4,29.0,18.6,20.0,9.6,15.0
9297300590,2014-11-03,435000.0,4,1.75,2290,4400,1.0,0,3,3,7,1290,1000,1959,0,98126,47.5698,-122.375,1820,4000,2014,11,13418.175755173716,14.0,16.0,22.2,21.0,33.8,29.0
3260350100,2014-08-18,690000.0,4,2.5,2780,4688,2.0,0,0,3,9,2780,0,2003,0,98059,47.5225,-122.156,3000,6029,2014,8,29188.28188377429,26.5,28.0,12.1,16.0,22.7,23.0
3886902615,2014-06-17,720000.0,4,2.5,2650,11520,2.0,0,0,3,8,2110,540,1988,0,98033,47.683,-122.187,2000,7680,2014,6,32973.67165136147,22.3,22.0,9.5,13.0,6.1,13.0
2193300620,2015-02-17,403000.0,3,2.25,1840,13020,1.0,0,0,3,8,1390,450,1980,0,98052,47.6923,-122.095,2210,13020,2015,2,55784.04335044828,29.4,26.0,16.7,18.0,4.2,8.0
7016100120,2014-06-12,440000.0,3,2.75,1560,7392,1.0,0,0,5,7,1030,530,1972,0,98011,47.7382,-122.182,1870,7520,2014,6,35096.12525920041,29.9,26.0,17.1,17.0,11.0,17.0
8857600220,2014-10-23,178500.0,3,1.0,1200,8470,1.0,0,0,5,7,1200,0,1961,0,98032,47.3864,-122.287,1200,7952,2014,10,814.7467529932287,32.9,27.0,31.5,25.0,42.2,32.0
1645000580,2014-10-02,270000.0,4,2.5,1900,8282,1.0,0,0,3,7,1900,0,1968,1997,98022,47.2089,-122.003,1420,8350,2014,10,80579.70794168567,72.2,60.0,61.8,52.0,72.5,60.0
4337600205,2014-11-12,129888.0,2,1.0,710,9900,1.0,0,0,3,6,710,0,1943,0,98166,47.479,-122.339,1070,9900,2014,11,16535.309220151135,21.2,22.0,29.4,26.0,40.1,34.0
1545805730,2015-02-18,260000.0,3,1.75,1360,15210,1.0,0,0,3,7,1360,0,1987,0,98038,47.3657,-122.047,1610,7800,2015,2,60542.38381567693,51.8,48.0,38.0,38.0,48.6,45.0
8650100120,2014-08-29,339950.0,5,2.5,2990,7292,2.0,0,0,4,8,2990,0,1990,0,98042,47.3604,-122.091,2150,8190,2014,8,50022.830763555634,64.2,49.0,39.4,41.0,50.1,49.0
4047200820,2014-08-22,250000.0,3,1.0,1640,26127,2.0,0,0,3,6,1640,0,1975,0,98019,47.7656,-121.905,1620,25788,2014,8,101625.36469211556,53.6,55.0,41.0,46.0,28.5,37.0
1822059156,2015-01-14,680000.0,3,3.5,3650,103672,1.0,0,0,3,10,2050,1600,2011,0,98031,47.4002,-122.217,2550,16140,2015,1,17656.706988880036,38.2,34.0,29.3,26.0,39.9,33.0
8812401450,2014-12-29,660000.0,10,3.0,2920,3745,2.0,0,0,4,7,1860,1060,1913,0,98105,47.6635,-122.32,1810,3745,2014,12,507.1500021511186,3.8,11.0,14.3,17.0,23.3,22.0
1854750090,2014-07-16,1225000.0,3,3.5,3680,11491,2.0,0,2,3,11,3680,0,1999,0,98007,47.5647,-122.128,3710,10030,2014,7,42887.95721217192,25.4,26.0,10.9,14.0,21.5,22.0
6071200455,2014-05-23,550000.0,3,2.0,1830,9152,1.0,0,0,5,8,1830,0,1959,0,98006,47.5531,-122.181,1770,9220,2014,5,29135.010142326137,22.5,23.0,8.0,11.0,18.7,19.0
6790200110,2015-01-02,675000.0,5,2.75,2570,12906,2.0,0,0,3,8,2570,0,1987,0,98075,47.5814,-122.05,2580,12927,2015,1,62372.140697413946,35.3,34.0,20.9,22.0,13.8,23.0
6710100131,2015-04-10,981000.0,3,3.25,2730,9588,2.0,0,1,3,10,1900,830,1984,0,98052,47.6339,-122.09,2730,12736,2015,4,57447.34154890409,26.0,27.0,13.4,18.0,6.5,11.0
8856004415,2015-03-25,168000.0,3,1.0,1150,8000,1.5,0,0,4,6,1150,0,1913,1957,98001,47.2749,-122.252,1170,9600,2015,3,14409.139613917805,50.7,39.0,41.9,31.0,52.5,39.0
3276940100,2014-05-22,1000000.0,4,3.0,4260,18687,2.0,0,0,3,11,4260,0,1996,0,98075,47.5874,-121.982,3490,16772,2014,5,78134.43464341524,38.2,36.0,23.8,24.0,22.3,27.0
9407100300,2015-04-01,320000.0,3,1.0,1260,9600,1.0,0,0,3,7,1260,0,1970,1995,98045,47.4444,-121.762,1530,9790,2015,4,124215.83659784128,60.0,44.0,45.5,32.0,56.1,40.0
1224049095,2015-02-04,959000.0,6,3.25,4440,17424,1.0,0,1,4,9,2220,2220,1959,0,98040,47.5791,-122.23,2660,10768,2015,2,22002.37952775446,15.3,16.0,8.0,9.0,20.6,18.0
7899800586,2015-04-09,372000.0,4,1.0,2300,7680,1.0,0,0,3,7,1270,1030,1959,0,98106,47.524,-122.359,1840,5120,2015,4,14473.41577154109,18.1,22.0,25.4,27.0,37.0,35.0
2607730110,2014-07-07,391500.0,3,2.5,1920,9625,2.0,0,0,3,8,1920,0,1993,0,98045,47.4876,-121.8,1920,10343,2014,7,114829.26702252484,52.8,38.0,38.3,27.0,48.9,34.0
1781500180,2015-03-27,390000.0,2,1.0,1080,4725,1.5,0,0,3,7,1080,0,1944,0,98126,47.5275,-122.381,1520,4961,2015,3,18137.574035235,17.8,22.0,26.1,27.0,37.6,36.0
